CL,D,E,I_A,I_S,K_stock,R,S,V,X_0_mayer,X_vac,action,opt_policy,time
1.000000000000021,0.002048062909291476,0.0016861672977559422,0.0015073022475101934,0.00034427308684640634,0.0037812279802551837,0.2477161217714916,0.7466980726871256,0.0,22.67124599743521,0.0,4.640607721805885e-5,0.0,77.91583166332666
1.0000000000000213,0.002048582729373234,0.0016928832210268904,0.0015129488110761946,0.00034549874959653845,0.0037812279802551837,0.24734940534246722,0.7470506811464812,0.0,22.85444877352802,0.0,4.640607721805885e-5,0.0,78.07615230460922
1.0000000000000215,0.0020491044038806394,0.001699636208244069,0.0015186267497951482,0.00034673129478865494,0.0037812279802551837,0.24698344912076922,0.7474024522225436,0.0,23.038862743372015,0.0,4.640607721805885e-5,0.0,78.23647294589178
1.0000000000000215,0.0020496279432234044,0.001706426461843905,0.0015243362316239356,0.0003479707588023254,0.0037812279802551837,0.246618252718533,0.7477533858859948,0.0,23.224494591322905,0.0,4.640607721805885e-5,0.0,78.39679358717434
1.0000000000000213,0.0020501533578662994,0.00171325418542993,0.0015300774255207086,0.0003492171782323788,0.0037812279802551837,0.24625381575316335,0.7481034820998088,0.0,23.411351038245122,0.0,4.640607721805885e-5,0.0,78.55711422845691
1.0000000000000215,0.002050680658329479,0.0017201195837785283,0.0015358505014498407,0.0003504705898900669,0.0037812279802551837,0.24589013784735336,0.7484527408192203,0.0,23.599438841722286,0.0,4.640607721805885e-5,0.0,78.71743486973948
1.0000000000000215,0.0020512098551888104,0.001727022862844702,0.0015416556303869025,0.00035173103080423144,0.0037812279802551837,0.2455272186291034,0.7488011619916934,0.0,23.788764796268747,0.0,4.640607721805885e-5,0.0,78.87775551102204
1.0000000000000218,0.0020517409590762006,0.001733964229767861,0.0015474929843236616,0.00035299853822247596,0.0037812279802551837,0.24516505773174022,0.7491487455568913,0.0,23.979335733542126,0.0,4.640607721805885e-5,0.0,79.03807615230461
1.0000000000000218,0.0020522739806799286,0.0017409438928776295,0.0015533627362731037,0.00035427314961234183,0.0037812279802551837,0.24480365479393604,0.7494954914466426,0.0,24.17115852255693,0.0,4.640607721805885e-5,0.0,79.19839679358718
1.0000000000000215,0.0020528089307449786,0.0017479620616996767,0.0015592650602744792,0.0003555549026624886,0.0037812279802551837,0.24444300945972797,0.749841399584912,0.0,24.364240069899203,0.0,4.640607721805885e-5,0.0,79.35871743486973
