D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
0.002169943922334945,0.003521718719774979,0.003050055152754144,0.000679769125268794,0.041595094600985746,0.19708754678949275,0.7932843193160706,0.0,0.0,0.0010610493873561449,103.68
0.0021705010371162285,0.003530850247033047,0.003057739069172091,0.000681414690397985,0.04159535965392411,0.19695648423972445,0.7933896399224674,0.0,0.0,0.0010634732498203342,103.76
0.002171031764980161,0.003539505214961593,0.003065071647297651,0.0006830335186012275,0.04159520987335616,0.19683250488483922,0.7934994940603177,0.0,0.0,0.0010624252212888693,103.84
0.002171603386912984,0.0035490528578381027,0.003073024208614025,0.0006847872111460252,0.04159517494602737,0.19669910938613439,0.7936108491403251,0.0,0.0,0.0010622125961075545,103.91999999999999
0.002172129186601752,0.003557529154339744,0.0030801824637265,0.0006863343103598696,0.041595285893739176,0.19657650546295613,0.7937136916022245,0.0,0.0,0.0010620918266684952,104.0
0.0021726787158988783,0.0035666656660784616,0.00308795787335969,0.0006880200901187472,0.041594942132622284,0.1964503166534217,0.7938326324146538,0.0,0.0,0.0010608411358372098,104.08
0.0021731642725769515,0.003574781727089025,0.0030947061197294694,0.0006895075800467616,0.041595304658275205,0.19633835287716703,0.7939089147314685,0.0,0.0,0.001062830619026263,104.16
0.0021737294440512603,0.0035839077872198864,0.0031025098127923116,0.0006911963602925443,0.0415953137992012,0.19620866679418955,0.7940123729235504,0.0,0.0,0.0010629096732949314,104.24000000000001
0.0021742363567909895,0.0035924289227127126,0.0031096569119376145,0.0006927625987380012,0.0415955176603979,0.19609254527668896,0.7941116046876623,0.0,0.0,0.0010632135319489605,104.32
0.0021748126637761373,0.00360189812206616,0.0031176296863158178,0.0006944863771451585,0.04159534199226082,0.19596193809678247,0.7942199534171558,0.0,0.0,0.0010624378168370625,104.4
0.0021753687874804086,0.003611089191848568,0.003125374886691845,0.000696161531636299,0.04159546892632407,0.19583559191423539,0.79431954302874,0.0,0.0,0.0010619790432449825,104.47999999999999
0.0021758499534741756,0.0036190833918138842,0.0031320822334708095,0.0006976220395314323,0.04159543678687362,0.19572674879385712,0.794415602774504,0.0,0.0,0.0010624547416633776,104.56
0.0021764675233034215,0.0036292646564224356,0.003140626360416368,0.0006995222552489218,0.0415954808032903,0.19558868648976244,0.794535707064749,0.0,0.0,0.0010634825440630391,104.64
0.00217699157017966,0.0036379149157515353,0.003147903446029091,0.0007010907333200458,0.041595546238628996,0.19547130269232763,0.79462544999644,0.0,0.0,0.0010628129119986754,104.72
0.0021775106361597977,0.0036464753416262886,0.0031551797234814632,0.0007026569738105719,0.04159557744814107,0.1953559384660768,0.7947248501129907,0.0,0.0,0.0010632135319489605,104.79999999999998
0.0021780865669780956,0.0036561472335049955,0.00316329260471525,0.0007044207758629816,0.04159565762448503,0.19522754088824512,0.7948289199673408,0.0,0.0,0.0010632149586562714,104.88
0.0021785714518521744,0.003664180875416771,0.003169921850699014,0.0007058718689897403,0.04159565680237076,0.1951202030086695,0.7949286202689803,0.0,0.0,0.0010632149586562714,104.96
0.002179204931430855,0.003674692916319032,0.003178887146263661,0.0007078434199185742,0.0415955972091441,0.1949812923260864,0.7950237239728559,0.0,0.0,0.0010635736540952662,105.03999999999999
0.002179741933569193,0.003683574496038652,0.00318634536110221,0.0007094525137680407,0.04159558327691075,0.19486345977009273,0.7951240803811486,0.0,0.0,0.0010633443511844027,105.12
0.0021802566238180486,0.003691845315506878,0.0031933652331405105,0.0007109761556436694,0.04159555594210349,0.19475143393151595,0.7952126500476187,0.0,0.0,0.001063543006607031,105.2
0.002180825401018627,0.003701358272275609,0.003201323381714909,0.0007127274570506047,0.04159580182873264,0.19462688260666505,0.7953162987144681,0.0,0.0,0.00106288775033238,105.28
